target_cumulative_incidence	individuals_sampled	mu	prob_infected_donates	optimal_depth	achieved_prob	converged	relative_error	annual_reads
1e-6	50000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-7	0.3333333	719477589254	0.956	TRUE	0.0063157894736842165	37412834641208
0.001	50000	1e-7	0.3333333	347885324622	0.956	TRUE	0.0063157894736842165	18090036880344
1e-6	100000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-7	0.3333333	670898418440	0.942	TRUE	0.008421052631578956	34886717758880
0.001	100000	1e-7	0.3333333	332878946478	0.94	TRUE	0.010526315789473694	17309705216856
1e-6	2000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.3333333	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
1e-6	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-6	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.3333333	999999992550	0.008	FALSE	0.991578947368421	51999999612600
1e-5	2000	1.2600000000000001e-5	0.3333333	999999992550	0.067	FALSE	0.9294736842105263	51999999612600
5e-5	2000	1.2600000000000001e-5	0.3333333	999999992550	0.3105	FALSE	0.6731578947368421	51999999612600
1e-4	2000	1.2600000000000001e-5	0.3333333	999999992550	0.5125	FALSE	0.46052631578947373	51999999612600
5e-4	2000	1.2600000000000001e-5	0.3333333	70312680660	0.96	TRUE	0.010526315789473694	3656259394320
0.001	2000	1.2600000000000001e-5	0.3333333	7572683186	0.966	TRUE	0.01684210526315791	393779525672
1e-6	10000	1.2600000000000001e-5	0.3333333	999999992550	0.035	FALSE	0.9631578947368421	51999999612600
1e-5	10000	1.2600000000000001e-5	0.3333333	999999992550	0.2885	FALSE	0.6963157894736842	51999999612600
5e-5	10000	1.2600000000000001e-5	0.3333333	999999992550	0.831	FALSE	0.12526315789473685	51999999612600
1e-4	10000	1.2600000000000001e-5	0.3333333	226247400332	0.956	TRUE	0.0063157894736842165	11764864817264
5e-4	10000	1.2600000000000001e-5	0.3333333	8240657532	0.966	TRUE	0.01684210526315791	428514191664
0.001	10000	1.2600000000000001e-5	0.3333333	3421815765	0.954	TRUE	0.004210526315789478	177934419780
1e-6	50000	1.2600000000000001e-5	0.3333333	999999992550	0.1235	FALSE	0.8700000000000001	51999999612600
1e-5	50000	1.2600000000000001e-5	0.3333333	999999992550	0.7345	FALSE	0.22684210526315782	51999999612600
5e-5	50000	1.2600000000000001e-5	0.3333333	128906266162	0.968	TRUE	0.01894736842105265	6703125840424
1e-4	50000	1.2600000000000001e-5	0.3333333	40748240706	0.95	TRUE	0	2118908516712
5e-4	50000	1.2600000000000001e-5	0.3333333	5828904616	0.938	TRUE	0.012631578947368433	303103040032
0.001	50000	1.2600000000000001e-5	0.3333333	2742680450	0.934	TRUE	0.016842105263157794	142619383400
1e-6	100000	1.2600000000000001e-5	0.3333333	999999992550	0.165	FALSE	0.8263157894736841	51999999612600
1e-5	100000	1.2600000000000001e-5	0.3333333	999999992550	0.907	FALSE	0.04526315789473677	51999999612600
5e-5	100000	1.2600000000000001e-5	0.3333333	80505596354	0.966	TRUE	0.01684210526315791	4186291010408
1e-4	100000	1.2600000000000001e-5	0.3333333	33629181216	0.95	TRUE	0	1748717423232
5e-4	100000	1.2600000000000001e-5	0.3333333	5412476770	0.944	TRUE	0.0063157894736842165	281448792040
0.001	100000	1.2600000000000001e-5	0.3333333	2663063544	0.96	TRUE	0.010526315789473694	138479304288
1e-6	2000	0.001	0.5	999999992550	0.01	FALSE	0.9894736842105263	51999999612600
1e-5	2000	0.001	0.5	999999992550	0.11	FALSE	0.8842105263157894	51999999612600
5e-5	2000	0.001	0.5	999999992550	0.436	FALSE	0.5410526315789475	51999999612600
1e-4	2000	0.001	0.5	999999992550	0.6625	FALSE	0.3026315789473684	51999999612600
5e-4	2000	0.001	0.5	163244768	0.972	TRUE	0.023157894736842127	8488727936
0.001	2000	0.001	0.5	41487382	0.934	TRUE	0.016842105263157794	2157343864
1e-6	10000	0.001	0.5	999999992550	0.054	FALSE	0.9431578947368421	51999999612600
1e-5	10000	0.001	0.5	999999992550	0.428	FALSE	0.5494736842105263	51999999612600
5e-5	10000	0.001	0.5	983337156642	0.936	TRUE	0.014736842105263055	51133532145384
1e-4	10000	0.001	0.5	808211723	0.956	TRUE	0.0063157894736842165	42027009596
5e-4	10000	0.001	0.5	61291024	0.95	TRUE	0	3187133248
0.001	10000	0.001	0.5	26213692	0.946	TRUE	0.004210526315789478	1363111984
1e-6	50000	0.001	0.5	999999992550	0.2175	FALSE	0.7710526315789473	51999999612600
1e-5	50000	0.001	0.5	874969237804	0.932	TRUE	0.018947368421052532	45498400365808
5e-5	50000	0.001	0.5	829714098	0.956	TRUE	0.0063157894736842165	43145133096
1e-4	50000	0.001	0.5	300737782	0.956	TRUE	0.0063157894736842165	15638364664
5e-4	50000	0.001	0.5	46747492	0.966	TRUE	0.01684210526315791	2430869584
0.001	50000	0.001	0.5	22235082	0.93	TRUE	0.02105263157894727	1156224264
1e-6	100000	0.001	0.5	999999992550	0.41	FALSE	0.568421052631579	51999999612600
1e-5	100000	0.001	0.5	9887712664	0.968	TRUE	0.01894736842105265	514161058528
5e-5	100000	0.001	0.5	594827096	0.952	TRUE	0.002105263157894739	30931008992
1e-4	100000	0.001	0.5	263261360	0.9375	TRUE	0.01315789473684206	13689590720
5e-4	100000	0.001	0.5	44214294	0.948	TRUE	0.002105263157894739	2299143288
0.001	100000	0.001	0.5	21847652	0.942	TRUE	0.008421052631578956	1136077904
1e-6	2000	1e-4	0.5	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
1e-5	2000	1e-4	0.5	999999992550	0.103	FALSE	0.891578947368421	51999999612600
5e-5	2000	1e-4	0.5	999999992550	0.438	FALSE	0.5389473684210526	51999999612600
1e-4	2000	1e-4	0.5	999999992550	0.654	FALSE	0.311578947368421	51999999612600
5e-4	2000	1e-4	0.5	1955288196	0.962	TRUE	0.012631578947368433	101674986192
0.001	2000	1e-4	0.5	433283610	0.956	TRUE	0.0063157894736842165	22530747720
1e-6	10000	1e-4	0.5	999999992550	0.0525	FALSE	0.9447368421052632	51999999612600
1e-5	10000	1e-4	0.5	999999992550	0.4285	FALSE	0.5489473684210526	51999999612600
5e-5	10000	1e-4	0.5	937377893062	0.95	TRUE	0	48743650439224
1e-4	10000	1e-4	0.5	7415177914	0.952	TRUE	0.002105263157894739	385589251528
5e-4	10000	1e-4	0.5	594678084	0.928	TRUE	0.02315789473684201	30923260368
0.001	10000	1e-4	0.5	256540938	0.956	TRUE	0.0063157894736842165	13340128776
1e-6	50000	1e-4	0.5	999999992550	0.219	FALSE	0.7694736842105263	51999999612600
1e-5	50000	1e-4	0.5	997550956930	0.93	TRUE	0.02105263157894727	51872649760360
5e-5	50000	1e-4	0.5	7883566108	0.962	TRUE	0.012631578947368433	409945437616
1e-4	50000	1e-4	0.5	2921852010	0.954	TRUE	0.004210526315789478	151936304520
5e-4	50000	1e-4	0.5	458243054	0.946	TRUE	0.004210526315789478	23828638808
0.001	50000	1e-4	0.5	226440592	0.956	TRUE	0.0063157894736842165	11774910784
1e-6	100000	1e-4	0.5	999999992550	0.395	FALSE	0.5842105263157894	51999999612600
1e-5	100000	1e-4	0.5	72250338234	0.931	TRUE	0.019999999999999903	3757017588168
5e-5	100000	1e-4	0.5	6347673638	0.964	TRUE	0.014736842105263171	330079029176
1e-4	100000	1e-4	0.5	2573850294	0.948	TRUE	0.002105263157894739	133840215288
5e-4	100000	1e-4	0.5	448438091	0.962	TRUE	0.012631578947368433	23318780732
0.001	100000	1e-4	0.5	218066140	0.93	TRUE	0.02105263157894727	11339439280
1e-6	2000	1e-5	0.5	999999992550	0.011	FALSE	0.988421052631579	51999999612600
1e-5	2000	1e-5	0.5	999999992550	0.1145	FALSE	0.8794736842105263	51999999612600
5e-5	2000	1e-5	0.5	999999992550	0.419	FALSE	0.5589473684210525	51999999612600
1e-4	2000	1e-5	0.5	999999992550	0.6715	FALSE	0.29315789473684206	51999999612600
5e-4	2000	1e-5	0.5	17582046378	0.952	TRUE	0.002105263157894739	914266411656
0.001	2000	1e-5	0.5	4364895346	0.946	TRUE	0.004210526315789478	226974557992
1e-6	10000	1e-5	0.5	999999992550	0.0425	FALSE	0.9552631578947368	51999999612600
1e-5	10000	1e-5	0.5	999999992550	0.407	FALSE	0.571578947368421	51999999612600
5e-5	10000	1e-5	0.5	999999992550	0.93	TRUE	0.02105263157894727	51999999612600
1e-4	10000	1e-5	0.5	86099417704	0.946	TRUE	0.004210526315789478	4477169720608
5e-4	10000	1e-5	0.5	5737068762	0.938	TRUE	0.012631578947368433	298327575624
0.001	10000	1e-5	0.5	2608301778	0.95	TRUE	0	135631692456
1e-6	50000	1e-5	0.5	999999992550	0.157	FALSE	0.8347368421052631	51999999612600
1e-5	50000	1e-5	0.5	999999992550	0.856	FALSE	0.0989473684210526	51999999612600
5e-5	50000	1e-5	0.5	76650293464	0.946	TRUE	0.004210526315789478	3985815260128
1e-4	50000	1e-5	0.5	29994370804	0.96	TRUE	0.010526315789473694	1559707281808
5e-4	50000	1e-5	0.5	4761489748	0.962	TRUE	0.012631578947368433	247597466896
0.001	50000	1e-5	0.5	2257543348	0.958	TRUE	0.008421052631578956	117392254096
1e-6	100000	1e-5	0.5	999999992550	0.187	FALSE	0.8031578947368421	51999999612600
1e-5	100000	1e-5	0.5	856167146512	0.952	TRUE	0.002105263157894739	44520691618624
5e-5	100000	1e-5	0.5	60689257537	0.96	TRUE	0.010526315789473694	3155841391924
1e-4	100000	1e-5	0.5	26542978784	0.952	TRUE	0.002105263157894739	1380234896768
5e-4	100000	1e-5	0.5	4468562724	0.952	TRUE	0.002105263157894739	232365261648
0.001	100000	1e-5	0.5	2213227295	0.95	TRUE	0	115087819340
1e-6	2000	1e-6	0.5	999999992550	0.0095	FALSE	0.9900000000000001	51999999612600
1e-5	2000	1e-6	0.5	999999992550	0.0925	FALSE	0.9026315789473683	51999999612600
5e-5	2000	1e-6	0.5	999999992550	0.391	FALSE	0.588421052631579	51999999612600
1e-4	2000	1e-6	0.5	999999992550	0.609	FALSE	0.3589473684210526	51999999612600
5e-4	2000	1e-6	0.5	190587059306	0.958	TRUE	0.008421052631578956	9910527083912
0.001	2000	1e-6	0.5	42384865026	0.948	TRUE	0.002105263157894739	2204012981352
1e-6	10000	1e-6	0.5	999999992550	0.0175	FALSE	0.9815789473684211	51999999612600
1e-5	10000	1e-6	0.5	999999992550	0.202	FALSE	0.7873684210526316	51999999612600
5e-5	10000	1e-6	0.5	999999992550	0.779	FALSE	0.17999999999999994	51999999612600
1e-4	10000	1e-6	0.5	806172693225	0.952	TRUE	0.002105263157894739	41920980047700
5e-4	10000	1e-6	0.5	59256391694	0.948	TRUE	0.002105263157894739	3081332368088
0.001	10000	1e-6	0.5	26870744722	0.953	TRUE	0.0031578947368421082	1397278725544
1e-6	50000	1e-6	0.5	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
1e-5	50000	1e-6	0.5	999999992550	0.1465	FALSE	0.8457894736842105	51999999612600
5e-5	50000	1e-6	0.5	717765058420	0.932	TRUE	0.018947368421052532	37323783037840
1e-4	50000	1e-6	0.5	303727924338	0.956	TRUE	0.0063157894736842165	15793852065576
5e-4	50000	1e-6	0.5	47227876476	0.95	TRUE	0	2455849576752
0.001	50000	1e-6	0.5	22519978227	0.956	TRUE	0.0063157894736842165	1171038867804
1e-6	100000	1e-6	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.5	999999992550	0.086	FALSE	0.9094736842105263	51999999612600
5e-5	100000	1e-6	0.5	574218746806	0.934	TRUE	0.016842105263157794	29859374833912
1e-4	100000	1e-6	0.5	257071971872	0.942	TRUE	0.008421052631578956	13367742537344
5e-4	100000	1e-6	0.5	44500457365	0.956	TRUE	0.0063157894736842165	2314023782980
0.001	100000	1e-6	0.5	22127019707	0.95	TRUE	0	1150605024764
1e-6	2000	1e-7	0.5	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
1e-5	2000	1e-7	0.5	999999992550	0.016	FALSE	0.9831578947368421	51999999612600
5e-5	2000	1e-7	0.5	999999992550	0.084	FALSE	0.911578947368421	51999999612600
1e-4	2000	1e-7	0.5	999999992550	0.201	FALSE	0.7884210526315789	51999999612600
5e-4	2000	1e-7	0.5	999999992550	0.9035	FALSE	0.04894736842105262	51999999612600
0.001	2000	1e-7	0.5	473633227546	0.954	TRUE	0.004210526315789478	24628927832392
1e-6	10000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.5	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
1e-4	10000	1e-7	0.5	999999992550	0.1	FALSE	0.8947368421052632	51999999612600
5e-4	10000	1e-7	0.5	605576049754	0.95	TRUE	0	31489954587208
0.001	10000	1e-7	0.5	262570500298	0.97	TRUE	0.02105263157894739	13653666015496
1e-6	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.5	999999992550	0.004	FALSE	0.9957894736842106	51999999612600
5e-4	50000	1e-7	0.5	460814935890	0.941	TRUE	0.009473684210526325	23962376666280
0.001	50000	1e-7	0.5	227195814528	0.94	TRUE	0.010526315789473694	11814182355456
1e-6	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.5	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
5e-4	100000	1e-7	0.5	453189862772	0.953	TRUE	0.0031578947368421082	23565872864144
0.001	100000	1e-7	0.5	219354734179	0.94	TRUE	0.010526315789473694	11406446177308
1e-6	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.5	999999992550	0.0355	FALSE	0.9626315789473684	51999999612600
1e-6	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.5	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
1e-6	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.5	999999992550	0.0085	FALSE	0.9910526315789474	51999999612600
1e-5	2000	1.2600000000000001e-5	0.5	999999992550	0.1085	FALSE	0.8857894736842105	51999999612600
5e-5	2000	1.2600000000000001e-5	0.5	999999992550	0.4135	FALSE	0.5647368421052632	51999999612600
1e-4	2000	1.2600000000000001e-5	0.5	999999992550	0.675	FALSE	0.2894736842105262	51999999612600
5e-4	2000	1.2600000000000001e-5	0.5	15640305886	0.96	TRUE	0.010526315789473694	813295906072
0.001	2000	1.2600000000000001e-5	0.5	3700392970	0.964	TRUE	0.014736842105263171	192420434440
1e-6	10000	1.2600000000000001e-5	0.5	999999992550	0.045	FALSE	0.9526315789473684	51999999612600
1e-5	10000	1.2600000000000001e-5	0.5	999999992550	0.399	FALSE	0.58	51999999612600
5e-5	10000	1.2600000000000001e-5	0.5	999999038876	0.93	TRUE	0.02105263157894727	51999950021552
1e-4	10000	1.2600000000000001e-5	0.5	64852016084	0.954	TRUE	0.004210526315789478	3372304836368
5e-4	10000	1.2600000000000001e-5	0.5	4745888232	0.946	TRUE	0.004210526315789478	246786188064
0.001	10000	1.2600000000000001e-5	0.5	2087640310	0.962	TRUE	0.012631578947368433	108557296120
1e-6	50000	1.2600000000000001e-5	0.5	999999992550	0.174	FALSE	0.8168421052631579	51999999612600
1e-5	50000	1.2600000000000001e-5	0.5	999999992550	0.8865	FALSE	0.0668421052631579	51999999612600
5e-5	50000	1.2600000000000001e-5	0.5	61807202242	0.947	TRUE	0.0031578947368421082	3213974516584
1e-4	50000	1.2600000000000001e-5	0.5	23315402202	0.938	TRUE	0.012631578947368433	1212400914504
5e-4	50000	1.2600000000000001e-5	0.5	3723713288	0.948	TRUE	0.002105263157894739	193633090976
0.001	50000	1.2600000000000001e-5	0.5	1750471740	0.94	TRUE	0.010526315789473694	91024530480
1e-6	100000	1.2600000000000001e-5	0.5	999999992550	0.242	FALSE	0.7452631578947368	51999999612600
1e-5	100000	1.2600000000000001e-5	0.5	812500024227	0.97	TRUE	0.02105263157894739	42250001259804
5e-5	100000	1.2600000000000001e-5	0.5	46678530274	0.942	TRUE	0.008421052631578956	2427283574248
1e-4	100000	1.2600000000000001e-5	0.5	20588743051	0.944	TRUE	0.0063157894736842165	1070614638652
5e-4	100000	1.2600000000000001e-5	0.5	3536435496	0.954	TRUE	0.004210526315789478	183894645792
0.001	100000	1.2600000000000001e-5	0.5	1755970268	0.956	TRUE	0.0063157894736842165	91310453936
1e-6	2000	0.001	1	999999992550	0.0165	FALSE	0.9826315789473684	51999999612600
1e-5	2000	0.001	1	999999992550	0.1965	FALSE	0.7931578947368421	51999999612600
5e-5	2000	0.001	1	999999992550	0.6735	FALSE	0.29105263157894734	51999999612600
1e-4	2000	0.001	1	999999992550	0.8855	FALSE	0.06789473684210527	51999999612600
5e-4	2000	0.001	1	41964220	0.962	TRUE	0.012631578947368433	2182139440
0.001	2000	0.001	1	16289518	0.958	TRUE	0.008421052631578956	847054936
1e-6	10000	0.001	1	999999992550	0.0895	FALSE	0.9057894736842105	51999999612600
1e-5	10000	0.001	1	999999992550	0.6585	FALSE	0.3068421052631579	51999999612600
5e-5	10000	0.001	1	869932332	0.966	TRUE	0.01684210526315791	45236481264
1e-4	10000	0.001	1	212612316	0.942	TRUE	0.008421052631578956	11055840432
5e-4	10000	0.001	1	26064680	0.955	TRUE	0.005263157894736847	1355363360
0.001	10000	0.001	1	12176798	0.96	TRUE	0.010526315789473694	633193496
1e-6	50000	0.001	1	999999992550	0.372	FALSE	0.608421052631579	51999999612600
1e-5	50000	0.001	1	3991099722	0.956	TRUE	0.0063157894736842165	207537185544
5e-5	50000	0.001	1	305193228	0.954	TRUE	0.004210526315789478	15870047856
1e-4	50000	0.001	1	137346550	0.962	TRUE	0.012631578947368433	7142020600
5e-4	50000	0.001	1	22264885	0.962	TRUE	0.012631578947368433	1157774020
0.001	50000	0.001	1	11029410	0.958	TRUE	0.008421052631578956	573529320
1e-6	100000	0.001	1	999999992550	0.641	FALSE	0.3252631578947368	51999999612600
1e-5	100000	0.001	1	2267869853	0.948	TRUE	0.002105263157894739	117929232356
5e-5	100000	0.001	1	257300896	0.943	TRUE	0.007368421052631586	13379646592
1e-4	100000	0.001	1	122087762	0.956	TRUE	0.0063157894736842165	6348563624
5e-4	100000	0.001	1	21951960	0.96	TRUE	0.010526315789473694	1141501920
0.001	100000	0.001	1	10880398	0.946	TRUE	0.004210526315789478	565780696
1e-6	2000	1e-4	1	999999992550	0.018	FALSE	0.9810526315789474	51999999612600
1e-5	2000	1e-4	1	999999992550	0.1835	FALSE	0.8068421052631579	51999999612600
5e-5	2000	1e-4	1	999999992550	0.6505	FALSE	0.31526315789473686	51999999612600
1e-4	2000	1e-4	1	999999992550	0.8985	FALSE	0.054210526315789466	51999999612600
5e-4	2000	1e-4	1	426265164	0.962	TRUE	0.012631578947368433	22165788528
0.001	2000	1e-4	1	166463418	0.948	TRUE	0.002105263157894739	8656097736
1e-6	10000	1e-4	1	999999992550	0.0975	FALSE	0.8973684210526316	51999999612600
1e-5	10000	1e-4	1	999999992550	0.6725	FALSE	0.2921052631578947	51999999612600
5e-5	10000	1e-4	1	8504110058	0.95	TRUE	0	442213723016
1e-4	10000	1e-4	1	2142208360	0.944	TRUE	0.0063157894736842165	111394834720
5e-4	10000	1e-4	1	259714884	0.954	TRUE	0.004210526315789478	13505173968
0.001	10000	1e-4	1	122803018	0.954	TRUE	0.004210526315789478	6385756936
1e-6	50000	1e-4	1	999999992550	0.4025	FALSE	0.5763157894736841	51999999612600
1e-5	50000	1e-4	1	43717431154	0.958	TRUE	0.008421052631578956	2273306420008
5e-5	50000	1e-4	1	3128546014	0.964	TRUE	0.014736842105263171	162684392728
1e-4	50000	1e-4	1	1301782878	0.958	TRUE	0.008421052631578956	67692709656
5e-4	50000	1e-4	1	225203796	0.954	TRUE	0.004210526315789478	11710597392
0.001	50000	1e-4	1	110345646	0.958	TRUE	0.008421052631578956	5737973592
1e-6	100000	1e-4	1	999999992550	0.6095	FALSE	0.35842105263157886	51999999612600
1e-5	100000	1e-4	1	23437696030	0.955	TRUE	0.005263157894736847	1218760193560
5e-5	100000	1e-4	1	2693193692	0.968	TRUE	0.01894736842105265	140046071984
1e-4	100000	1e-4	1	1184436236	0.944	TRUE	0.0063157894736842165	61590684272
5e-4	100000	1e-4	1	215652150	0.942	TRUE	0.008421052631578956	11213911800
0.001	100000	1e-4	1	109213158	0.944	TRUE	0.0063157894736842165	5679084216
1e-6	2000	1e-5	1	999999992550	0.0255	FALSE	0.9731578947368421	51999999612600
1e-5	2000	1e-5	1	999999992550	0.1785	FALSE	0.8121052631578948	51999999612600
5e-5	2000	1e-5	1	999999992550	0.6625	FALSE	0.3026315789473684	51999999612600
1e-4	2000	1e-5	1	999999992550	0.8765	FALSE	0.07736842105263159	51999999612600
5e-4	2000	1e-5	1	4210116988	0.942	TRUE	0.008421052631578956	218926083376
0.001	2000	1e-5	1	1584949644	0.946	TRUE	0.004210526315789478	82417381488
1e-6	10000	1e-5	1	999999992550	0.0945	FALSE	0.9005263157894736	51999999612600
1e-5	10000	1e-5	1	999999992550	0.6475	FALSE	0.31842105263157894	51999999612600
5e-5	10000	1e-5	1	80495329455	0.97	TRUE	0.02105263157894739	4185757131660
1e-4	10000	1e-5	1	22953721221	0.96	TRUE	0.010526315789473694	1193593503492
5e-4	10000	1e-5	1	2546998401	0.936	TRUE	0.014736842105263055	132443916852
0.001	10000	1e-5	1	1198771152	0.949	TRUE	0.0010526315789473695	62336099904
1e-6	50000	1e-5	1	999999992550	0.296	FALSE	0.6884210526315789	51999999612600
1e-5	50000	1e-5	1	453854692974	0.954	TRUE	0.004210526315789478	23600444034648
5e-5	50000	1e-5	1	29235812300	0.934	TRUE	0.016842105263157794	1520262239600
1e-4	50000	1e-5	1	13087319767	0.944	TRUE	0.0063157894736842165	680540627884
5e-4	50000	1e-5	1	2241286181	0.954	TRUE	0.004210526315789478	116546881412
0.001	50000	1e-5	1	1103433524	0.962	TRUE	0.012631578947368433	57378543248
1e-6	100000	1e-5	1	999999992550	0.3875	FALSE	0.5921052631578948	51999999612600
1e-5	100000	1e-5	1	210692644562	0.956	TRUE	0.0063157894736842165	10956017517224
5e-5	100000	1e-5	1	26399629612	0.968	TRUE	0.01894736842105265	1372780739824
1e-4	100000	1e-5	1	12103112980	0.94	TRUE	0.010526315789473694	629361874960
5e-4	100000	1e-5	1	2170446062	0.946	TRUE	0.004210526315789478	112863195224
0.001	100000	1e-5	1	1101064240	0.97	TRUE	0.02105263157894739	57255340480
1e-6	2000	1e-6	1	999999992550	0.0145	FALSE	0.9847368421052632	51999999612600
1e-5	2000	1e-6	1	999999992550	0.176	FALSE	0.8147368421052632	51999999612600
5e-5	2000	1e-6	1	999999992550	0.623	FALSE	0.34421052631578947	51999999612600
1e-4	2000	1e-6	1	999999992550	0.869	FALSE	0.0852631578947368	51999999612600
5e-4	2000	1e-6	1	47920482440	0.962	TRUE	0.012631578947368433	2491865086880
0.001	2000	1e-6	1	16366499068	0.956	TRUE	0.0063157894736842165	851057951536
1e-6	10000	1e-6	1	999999992550	0.04	FALSE	0.9578947368421052	51999999612600
1e-5	10000	1e-6	1	999999992550	0.401	FALSE	0.5778947368421052	51999999612600
5e-5	10000	1e-6	1	848468610668	0.96	TRUE	0.010526315789473694	44120367754736
1e-4	10000	1e-6	1	234649881922	0.954	TRUE	0.004210526315789478	12201793859944
5e-4	10000	1e-6	1	26491733690	0.958	TRUE	0.008421052631578956	1377570151880
0.001	10000	1e-6	1	12018474386	0.946	TRUE	0.004210526315789478	624960668072
1e-6	50000	1e-6	1	999999992550	0.004	FALSE	0.9957894736842106	51999999612600
1e-5	50000	1e-6	1	999999992550	0.4995	FALSE	0.47421052631578947	51999999612600
